patent_id	mainclass_id
6909193	438
6909193	257
6909484	349
6909645	365
6909651	714
6909651	365
6909652	365
6909713	711
6909713	370
6909716	370
6909782	379
6909807	382
6909922	714
6909922	713
6909922	702
6909922	700
6910076	709
6910100	714
6910100	711
6910109	711
6910113	710
6910113	713
6910113	711
6910114	711
6910119	712
6910121	712
6910146	324
6910146	714
6910146	713
6910147	399
6910147	348
6910147	713
6910149	370
6910149	714
6910195	716
6910196	703
6910196	716
6911373	977
6911373	438
6911377	438
6911380	438
6911672	257
6911695	257
6911706	257
6911726	257
6911833	324
6911872	375
6911872	331
6911968	345
6912079	359
6912129	454
6912129	165
6912129	361
6912148	365
6912279	379
6912350	386
6912542	707
6912556	708
6912588	709
6912612	711
6912612	370
6912612	710
6912634	713
6912634	711
6912644	711
6912648	712
6912694	715
6912701	716
6912709	714
6912709	712
6912709	717
6913399	385
6913706	430
6913706	216
6913871	438
6913871	385
6913871	430
6913871	359
6913999	438
6914002	438
6914189	361
6914189	174
6914289	257
6914295	257
6914334	174
6914334	361
6914334	257
6914335	257
6914658	349
6914839	365
6914848	365
6914853	711
6914853	365
6914887	709
6914887	370
6915112	455
6915261	704
6915365	710
6915370	370
6915370	710
6915376	711
6915392	710
6915392	707
6915392	711
6915399	711
6915407	365
6915407	711
6915424	709
6915424	705
6915424	713
6915431	709
6915431	713
6915522	718
6915522	707
6915522	709
6915522	719
6916183	439
6916195	439
6917047	250
6917106	257
6917237	327
6917349	345
6917381	348
6917409	349
6917522	62
6917522	165
6917522	174
6917522	257
6917522	361
6917523	257
6917523	165
6917523	361
6917524	361
6917554	361
6917554	327
6917554	365
6917594	709
6917594	370
6917615	370
6917632	372
6917659	370
6917659	375
6917660	713
6917660	370
6917660	375
6917701	345
6917701	348
6917701	382
6917950	707
6917973	370
6917973	710
6917973	709
6917987	709
6917992	710
6917999	710
6918001	710
6918020	711
6918022	711
6918032	712
6918036	713
6918037	710
6918037	702
6918037	713
6918048	365
6918048	327
6918048	713
6918060	714
6918062	714
6918074	714
6918078	365
6918078	714
6918819	451
6919224	438
6919231	257
6919231	438
6919238	438
6919637	257
6919737	326
6919769	327
6919769	331
6919889	345
6920051	361
6920060	365
6920183	379
6920183	341
6920183	375
6920207	379
6920210	379
6920216	379
6920221	713
6920221	380
6920513	710
6920533	713
6920533	711
6920534	710
6920534	711
6920535	710
6920535	711
6920539	711
6920546	712
6920553	713
6920581	717
6920581	714
6921462	423
6921462	204
6921613	355
6921613	428
6921613	430
6921684	977
6921684	438
6921706	438
6922047	331
6922047	327
6922047	324
6922071	326
6922077	326
6922082	327
6922082	326
6922111	331
6922112	327
6922112	331
6922194	326
6922194	710
6922194	345
6922350	369
6922350	365
6922445	375
6922445	455
6922500	385
6922717	708
6922722	717
6922722	709
6922730	709
6922740	709
6922740	710
6922741	710
6922745	711
6922745	710
6922746	711
6922746	710
6922756	711
6922769	711
6922798	714
6924027	428
6924070	430
6924084	430
6924170	165
6924170	438
6924222	438
6924456	219
6924510	257
6924543	438
6924543	257
6924551	257
6924554	257
6924692	327
6924710	331
6924717	310
6924717	333
6924761	341
6924798	345
6924804	345
6924812	711
6924812	345
6924970	361
6924978	454
6924978	165
6924978	361
6925013	365
6925015	257
6925015	365
6925083	709
6925083	375
6925083	370
6925098	385
6925098	372
6925221	372
6925221	385
6925263	398
6925300	379
6925300	455
6925464	711
6925464	707
6925512	714
6925512	709
6925512	710
6925534	711
6925540	714
6925540	711
6925550	712
6925553	712
6925556	710
6925556	713
6925558	713
6925573	713
6925575	375
6925575	710
6925575	713
6925584	714
6925591	711
6925591	712
6925591	714
6925591	710
6925602	386
6925602	715
6925620	716
6926070	165
6926070	361
6926955	524
6926955	428
6927082	438
6927097	257
6927097	438
6927140	438
6927146	438
6927156	438
6927180	438
6927346	228
6927346	29
6927346	174
6927377	250
6927496	257
6927497	438
6927497	257
6927638	455
6927638	327
6927638	331
6927757	382
6927757	348
6927757	345
6928051	709
6928051	370
6928055	370
6928076	370
6928080	370
6928094	372
6928101	375
6928123	341
6928123	332
6928123	375
6928161	379
6928200	349
6928200	385
6928208	385
6928209	398
6928209	385
6928216	385
6928266	370
6928266	455
6928426	707
6928456	707
6928494	712
6928494	711
6928494	710
6928503	710
6928548	713
6928571	713
6928572	327
6928572	713
6928582	712
6928582	714
6928593	365
6928593	714
6928599	375
6928599	714
6928605	714
6928624	715
6928638	714
6928638	717
6928645	712
6928645	718
6928647	712
6928647	718
6930033	438
6930276	700
6930276	219
6930379	257
6930391	257
6930522	326
6930522	327
6930767	356
6930888	333
6930888	174
6930888	361
6930889	361
6931057	379
6931057	370
6931057	375
6931076	370
6931076	375
6931121	379
6931129	708
6931129	713
6931129	380
6931151	345
6931151	382
6931360	717
6931360	700
6931360	713
6931360	702
6931454	709
6931457	710
6931461	709
6931461	710
6931474	710
6931484	345
6931484	365
6931484	711
6931486	711
6931490	711
6931498	711
6931505	711
6931516	718
6931516	713
6931516	712
6931559	710
6931559	713
6931598	719
6931598	715
6931629	714
6931629	127
6931629	717
6931646	713
6931646	710
6931646	719
6933168	257
6933168	438
6933171	228
6933171	257
6933171	438
6933222	438
6933230	438
6933449	228
6933449	361
6933449	174
6933589	257
6933760	323
6933760	327
6933781	330
6933940	345
6933944	714
6933944	710
6933944	345
6934064	313
6934064	359
6934154	165
6934154	174
6934154	257
6934154	361
6934155	165
6934155	24
6934155	257
6934155	411
6934155	361
6934163	439
6934163	361
6934257	370
6934266	370
6934292	370
6934313	372
6934337	375
6934423	382
6934455	385
6934670	706
6934670	703
6934776	709
6934776	370
6934776	710
6934788	710
6934791	710
6934807	711
6934817	711
6934823	710
6934823	711
6934828	712
6934828	711
6934872	703
6934872	713
6934878	714
6934901	714
6934951	718
6934951	712
6934953	719
6935868	361
6935868	439
6936497	148
6936497	257
6936497	438
6936498	438
6936505	117
6936505	257
6936505	438
6936518	438
6936773	333
6936773	174
6936780	200
6937075	375
6937075	327
6937107	331
6937158	340
6937168	341
6937291	382
6937291	358
6937291	345
6937291	348
6937320	355
6937398	428
6937398	427
6937398	359
6937458	257
6937458	361
6937472	165
6937472	257
6937472	174
6937472	361
6937473	257
6937473	174
6937473	165
6937473	361
6937592	370
6937603	370
6937622	370
6937679	375
6937730	380
6937794	385
6937813	386
6937948	365
6937948	327
6937948	257
6937948	702
6937956	714
6937956	702
6938005	705
6938015	705
6938126	712
6938126	711
6938127	711
6938129	711
6938153	713
6938159	713
6938225	716
6939202	451
6939742	361
6939742	257
6939742	438
6939815	438
6940053	219
6940096	257
6940147	336
6940147	438
6940147	257
6940163	257
6940313	327
6940313	326
6940345	330
6940363	333
6940367	310
6940367	333
6940395	340
6940501	345
6940577	349
6940716	454
6940716	361
6940716	165
6940816	713
6940816	710
6940816	370
6940825	370
6940881	372
6940887	372
6940908	375
6940938	375
6940958	379
6941021	382
6941042	385
6941047	398
6941047	385
6941146	342
6941146	455
6941237	324
6941237	702
6941246	340
6941246	702
6941377	709
6941423	711
6941425	710
6941425	711
6941438	711
6941441	711
6941458	713
6941480	713
6941484	375
6941484	713
6941484	711
6941484	326
6941495	326
6941495	365
6941495	714
6941521	715
6941537	716
6942536	445
6942958	430
6943071	257
6943071	438
6943121	438
6943294	257
6943294	174
6943419	257
6943440	257
6943556	327
6943556	324
6943605	327
6943606	327
6943610	713
6943610	327
6943648	310
6943648	333
6943658	336
6943825	396
6943825	701
6943825	348
6943837	348
6943844	345
6943844	348
6944017	361
6944065	365
6944084	365
6944087	365
6944290	379
6944296	705
6944296	380
6944315	348
6944315	382
6944617	709
6944617	707
6944640	708
6944708	365
6944708	711
6944713	711
6944720	711
6944728	710
6944728	711
6944733	711
6944745	712
6944750	712
6944750	711
6944784	327
6944784	365
6944784	713
6944796	714
6944817	707
6944817	715
6944850	717
6944858	709
6944858	717
6946350	438
6946384	438
6946737	257
6946824	363
6946824	323
6946902	327
6946981	341
6947053	345
6947054	708
6947054	382
6947054	345
6947085	348
6947229	438
6947229	29
6947229	372
6947229	359
6947283	257
6947283	24
6947283	248
6947283	361
6947328	365
6947425	370
6947469	455
6947469	370
6947469	375
6947471	375
6947558	380
6947561	380
6947604	358
6947604	382
6947616	359
6947616	385
6947859	702
6947962	708
6947970	709
6948004	709
6948008	714
6948008	710
6948048	370
6948048	709
6948048	712
6948060	713
6948062	713
6948065	705
6948065	713
6948079	713
6948094	714
6948096	714
6948099	714
6948943	439
6949012	451
6949268	427
6949476	438
6949482	438
6949801	438
6949801	257
6949810	257
6949831	257
6949887	315
6949918	323
6949955	326
6950108	345
6950123	382
6950123	348
6950523	707
6950523	713
6950523	380
6950577	385
6950581	385
6950594	385
6950662	370
6950662	455
6950770	365
6950770	702
6950837	711
6950837	707
6950885	709
6950885	710
6950887	370
6950887	711
6950887	710
6950891	326
6950891	361
6950891	710
6950894	714
6950894	711
6950894	710
6950895	361
6950895	710
6950903	713
6950903	711
6950904	711
6950924	712
6950924	711
6950928	712
6950952	361
6950952	713
6950958	713
6951506	451
6951764	275
6951764	438
6951810	438
6952003	257
6952003	250
6952017	257
6952040	257
6952118	326
6952122	327
6952144	330
6952144	333
6952224	348
6952269	438
6952269	356
6952367	365
6952375	365
6952376	365
6952429	370
6952651	435
6952651	702
6952674	704
6952694	709
6952694	707
6952737	710
6952737	711
6952737	709
6952745	711
6952745	710
6952745	712
6952754	712
6952754	711
6952759	711
6952764	712
6952770	709
6952770	713
6952783	307
6952783	713
6952790	713
6952824	718
6953719	438
6954020	310
6954110	327
6954110	331
6954208	345
6954228	358
6954228	348
6954272	257
6954272	382
6954272	356
6954437	370
6954558	250
6954558	385
6954558	359
6954558	248
6954558	378
6954566	385
6954568	385
6954765	711
6954765	707
6954773	708
6954791	709
6954822	365
6954822	711
6954829	709
6954829	711
6954840	711
6954848	712
6954849	712
6954851	714
6954851	710
6954851	713
6954864	713
6954872	713
6954886	714
6954934	709
6954934	719
6955483	385
6955947	438
6956263	438
6956263	257
6956387	324
6956420	327
6956421	327
6956444	333
6956527	342
6956542	345
6956775	365
6956903	375
6956918	370
6956918	375
6956922	327
6956922	375
6956936	379
6956949	713
6956949	380
6956983	385
6957075	455
6957261	709
6957264	370
6957264	709
6957267	709
6957280	710
6957281	370
6957281	710
6957304	712
6957304	711
6957307	365
6957307	711
6957317	711
6957321	712
6957332	713
6957343	380
6957343	713
6957352	713
6957354	713
6957356	710
6957356	713
6957407	716
6957437	710
6957437	719
6957624	427
6957624	118
6958450	174
6958517	257
6958547	438
6958547	257
6958629	327
6958629	326
6958632	326
6958632	327
6958634	327
6958640	327
6958658	455
6958658	331
6958912	165
6958912	174
6958912	257
6958912	361
6959028	372
6959134	359
6959134	385
6959171	370
6959171	455
6959318	709
6959364	711
6959394	705
6959394	380
6959394	713
6959435	712
6959435	717
6959440	710
6959440	719
6959451	370
6959451	725
6960479	438
6960517	257
6960517	438
6960784	257
6960944	327
6960950	327
6961046	345
6961063	345
6961119	355
6961296	369
6961467	725
6961467	709
6961467	707
6961467	705
6961467	340
6961467	382
6961472	382
6961484	385
6961495	219
6961495	385
6961787	711
6961787	710
6961823	712
6961823	711
6961837	710
6961837	711
6961845	712
6961847	712
6961848	713
6961864	713
6962424	359
6962424	362
6963071	378
6963071	250
6963483	257
6963483	29
6963483	361
6963535	709
6963535	370
6963614	375
6963619	455
6963619	375
6963683	385
6963873	713
6963873	709
6963873	707
6963889	708
6963894	708
6963932	709
6963985	713
6963991	713
6963996	709
6963996	714
6964043	717
6964576	375
6964576	455
6964576	439
6964584	439
6964880	438
6964889	438
6964919	438
6965163	257
6965268	330
6965373	345
6965513	361
6965529	365
6965881	380
6965881	705
6965911	711
6965911	709
6965929	709
6965952	711
6965952	710
6965962	711
6965970	711
6966057	717
6967140	438
6967496	324
6967515	330
6967515	327
6967532	330
6967548	333
6967575	705
6967575	235
6967575	220
6967575	340
6967840	165
6967840	174
6967840	257
6967840	361
6967932	370
6967960	709
6967960	370
6968391	370
6968391	709
6968402	712
6968402	711
6968402	710
6968410	710
6968411	710
6968412	710
6968419	711
6968474	713
6968475	326
6968475	713
6968490	714
6968532	716
6968546	717
6968850	156
6968850	134
6969267	439
6969270	439
6969868	257
6970010	327
6970010	326
6970018	327
6970018	326
6970029	327
6970239	356
6970362	361
6970373	365
6970625	385
6970894	715
6970894	707
6970903	718
6970903	709
6970903	719
6970934	707
6970934	713
6970934	709
6970939	709
6970968	711
6970992	711
6970994	712
6970994	708
6971034	713
6971040	713
6971087	717
6971098	718
6971104	712
6971104	718
6971139	15
6971442	257
6971442	361
6971442	165
6971887	439
6972152	257
6972152	174
6972152	428
6972173	422
6972173	536
6972173	435
6972213	438
6972225	438
6972228	438
6972419	356
6972419	359
6972419	250
6972420	250
6972441	257
6972467	257
6972482	257
6972637	333
6972650	200
6972650	335
6972780	347
6972843	356
6972907	359
6972944	361
6972965	257
6972965	361
6973026	370
6973096	370
6973147	375
6973151	370
6973151	375
6973236	385
6973420	716
6973420	703
6973422	714
6973422	713
6973422	703
6973488	709
6973526	710
6973550	711
6973594	714
6973603	714
6973606	713
6973606	714
6974168	901
6974168	29
6974168	294
6974252	702
6974252	327
6974252	374
6974723	438
6974726	257
6974726	438
6974728	438
6974733	257
6974733	438
6974738	438
6974762	257
6974762	438
6974764	438
6974765	257
6974765	438
6974772	438
6974775	427
6974775	425
6974775	29
6974775	438
6974926	977
6974926	209
6974927	977
6974927	209
6974934	307
6974934	359
6974934	219
6974978	257
6974984	204
6974984	438
6974984	257
6975005	327
6975005	323
6975005	257
6975016	324
6975016	257
6975016	438
6975017	257
6975025	257
6975047	374
6975047	327
6975047	361
6975047	307
6975150	327
6975184	438
6975184	333
6975318	345
6975328	345
6975350	348
6975358	348
6975518	29
6975518	361
6975583	370
6975628	719
6975628	709
6975628	370
6975675	375
6975720	379
6975784	385
6975794	430
6975794	385
6975846	375
6975846	455
6975954	714
6975954	702
6976018	707
6976049	708
6976095	718
6976095	709
6976099	710
6976115	711
6976115	710
6976117	711
6976120	710
6976120	711
6976121	710
6976121	711
6976129	707
6976129	711
6976131	711
6976155	710
6976155	718
6976155	711
6976155	712
6976162	713
6976167	713
6976172	713
6976181	711
6976181	713
6976193	714
6976241	719
6976241	717
6976907	451
6977219	438
6977220	438
6977224	438
6977387	355
6977387	430
6977387	250
6977435	257
6977537	331
6977537	327
6977543	327
6977893	370
6978012	326
6978012	710
6978012	379
6978018	713
6978018	380
6978285	707
6978351	711
6978357	711
6978465	719
6978466	717
6978466	719
6979208	439
6979600	438
6979609	438
6979646	438
6979891	257
6979896	257
6979896	174
6980016	324
6980133	400
6980133	345
6980133	341
6980166	343
6980183	345
6980206	345
6980355	385
6980355	359
6980412	257
6980412	361
6980439	174
6980439	361
6980547	370
6980583	375
6980586	342
6980586	370
6980586	375
6980641	379
6980712	385
6980724	385
6980913	370
6980913	702
6980918	702
6980954	704
6981081	710
6981084	370
6981084	710
6981089	711
6981089	710
6981113	711
6981129	712
6981163	713
6981225	715
6981261	712
6981261	718
6981274	725
6981312	29
6981380	62
6981543	257
6981543	361
6981543	165
6981849	165
6981849	361
6981849	417
6982133	430
6982165	204
6982165	435
6982192	257
6982192	219
6982192	438
6982225	438
6982433	257
6982492	257
6982500	713
6982500	307
6982580	327
6982589	327
6982661	341
6982672	343
6982715	382
6982715	345
6982866	165
6982866	361
6982879	343
6982879	361
6982988	370
6983086	257
6983086	438
6983086	385
6983091	385
6983096	250
6983096	385
6983150	455
6983337	710
6983339	710
6983348	711
6983350	710
6983350	711
6983356	712
6983356	711
6983427	703
6983427	716
6983789	165
6983789	361
6984302	427
6984302	205
6984302	204
6984581	438
6984873	438
6984873	257
6985041	327
6985041	331
6985159	358
6985159	382
6985159	345
6985179	382
6985179	348
6985299	359
6985380	365
6985392	365
6985486	370
6985581	714
6985581	713
6985581	380
6985591	713
6985591	380
6985709	455
6985743	342
6985743	455
6986010	711
6986023	708
6986023	712
6986035	713
6986052	713
6986094	714
6987028	438
6987068	438
6987258	250
6987317	361
6987317	257
6987428	710
6987428	333
6987469	341
6987482	342
6987671	428
6987671	361
6987671	257
6987671	165
6987895	385
6987912	65
6987912	385
6988119	708
6988161	714
6988161	710
6988184	712
6988184	708
6988185	712
6988211	711
6988211	713
6988213	712
6988213	713
6988307	216
6988307	29
6988307	427
6988307	336
6988307	257
6988531	257
6988531	165
6988543	165
6989284	438
6989484	84
6989586	257
6989695	141
6989695	327
6989838	345
6989897	356
6990017	257
6990017	365
6990036	365
6990082	455
6990082	370
6990084	455
6990084	379
6990084	370
6990183	379
6990258	359
6990258	385
6990387	380
6990387	713
6990387	700
6990412	702
6990542	713
6990542	710
6990551	711
6990564	711
6990571	712
6990577	717
6990577	713
6990579	711
6990579	713
6990621	714
6991892	257
6991892	385
6991892	430
6991893	430
6992339	257
6992373	361
6992373	257
6992376	257
6992376	174
6992376	361
6992378	257
6992381	417
6992381	165
6992381	361
6992381	257
6992382	361
6992382	257
6992387	438
6992387	257
6992391	257
6992391	438
6992405	307
6992603	326
6992603	341
6992619	455
6992619	342
6992709	396
6992709	348
6992891	301
6992891	257
6992891	165
6992891	174
6992891	361
6992899	257
6992899	174
6992899	361
6993020	370
6993032	711
6993032	370
6993057	372
6993212	385
6993295	455
6993468	703
6993540	710
6993540	711
6993540	707
6993599	710
6993602	709
6993602	710
6993608	341
6993608	713
6993608	710
6993611	370
6993611	709
6993611	710
6993613	709
6993613	370
6993613	710
6993634	707
6993634	709
6993634	711
6993742	355
6993742	430
6993742	716
6993834	29
6994259	235
6995073	257
6995073	438
6995435	438
6995435	257
6995440	257
6995465	257
6995552	324
6995605	307
6995605	327
6995627	333
6995733	343
6995756	345
6995771	345
6995773	345
6996068	704
6996068	370
6996159	375
6996180	375
6996222	379
6996525	704
6996591	708
6996632	710
6996632	709
6996639	719
6996639	712
6996639	711
6996639	710
6996641	341
6996641	713
6996641	710
6996710	713
6996748	714
6996749	714
6996762	714
6996842	726
6996842	713
6996899	438
6996899	228
6996899	29
6997560	348
6997560	353
6998202	430
6998203	430
6998216	438
6998216	430
6998289	257
6998289	438
6998357	438
6998587	219
6998686	257
6998927	331
6998930	333
6998931	333
6999074	345
6999089	345
6999091	345
6999106	345
6999227	359
6999664	385
6999731	340
6999731	455
6999848	438
6999848	700
6999888	324
6999888	702
6999931	704
6999932	704
6999984	708
6999995	709
7000018	379
7000018	709
7000041	370
7000041	711
7000041	710
7000048	718
7000048	710
7000056	710
7000061	711
7000061	370
7000061	709
7000061	710
7000065	365
7000065	713
7000065	711
7000077	712
7000077	711
7000082	711
7000093	712
7000098	712
7000102	713
7000109	713
7000126	709
7000126	713
7000130	713
7000133	713
7000146	713
7000146	714
7000154	714
7000176	714
7000200	382
7000200	715
7000226	703
7000226	717
7000227	717
7000237	719
7000434	385
7000434	65
7000821	228
7001641	205
7001641	427
7001782	257
7001782	438
7001811	438
7002164	353
7002164	250
7002365	714
7002365	324
7002375	326
7002378	327
7002389	327
7002430	710
7002430	333
7002436	333
7002518	343
7002562	345
7002571	345
7002795	257
7002795	174
7002795	165
7002795	361
7002842	257
7002842	365
7002855	365
7002873	365
7003043	327
7003043	375
7003051	375
7003059	370
7003059	710
7003059	709
7003059	375
7003093	379
7003542	708
7003599	710
7003603	370
7003603	710
7003614	713
7003614	710
7003632	711
7003659	713
7003698	714
7003777	709
7003777	717
7003777	719
7005227	430
7005264	435
7005314	438
7005317	438
7005321	438
7005359	438
7005366	438
7005390	428
7005390	257
7005390	438
7005390	430
7005649	250
7005718	438
7005718	257
7005727	438
7005727	257
7005729	257
7005736	257
7005799	313
7005903	327
7005929	327
7005929	331
7005970	348
7005970	342
7005970	473
7005970	463
7005970	382
7005970	340
7006015	361
7006015	345
7006015	341
7006111	345
7006208	356
7006233	356
7006443	370
7006452	370
7006495	370
7006517	370
7006533	710
7006533	370
7006564	708
7006564	375
7006583	455
7006583	375
7006663	382
7006716	385
7006717	359
7006717	385
7006734	385
7006973	704
7007055	708
7007090	709
7007110	710
7007115	375
7007115	710
7007119	345
7007119	718
7007119	710
7007126	711
7007126	370
7007126	710
7007130	711
7007131	714
7007131	365
7007131	711
7007142	710
7007142	709
7007142	711
7007156	712
7007159	713
7007187	713
7007195	714
7007223	714
7007304	726
7008120	385
7008122	985
7008122	385
7008872	438
7009272	257
7009289	257
7009300	257
7009431	327
7009437	327
7009447	332
7009447	330
7009894	365
7009946	379
7009946	370
7010016	375
7010177	709
7010177	382
7010335	455
7010563	327
7010563	708
7010608	726
7010608	709
7010613	370
7010613	709
7010629	326
7010629	710
7010634	710
7010637	326
7010637	710
7010656	713
7010656	711
7010665	711
7010669	718
7010669	712
7010671	710
7010671	712
7010678	713
7010706	713
7010723	713
7010723	714
7010731	370
7010731	714
7010780	719
7010780	717
7010791	719
7010858	439
7010858	264
7010858	29
7011726	427
7011726	264
7011726	156
7012011	438
7012015	438
7012304	438
7012304	257
7012451	327
7012576	348
7012576	345
7012884	370
7012935	375
7012935	370
7012978	375
7013010	380
7013029	178
7013029	382
7013070	385
7013071	385
7013120	455
7013133	709
7013133	455
7013226	370
7013226	702
7013320	708
7013349	340
7013349	370
7013349	709
7013353	710
7013360	710
7013366	712
7013366	711
7013367	711
7013387	709
7013387	713
7013396	323
7013396	713
7013406	713
7013407	713
7013481	713
7013481	726
7013484	726
7013562	438
7013562	29
7014093	428
7014093	228
7014488	439
7014956	430
7015073	257
7015073	438
7015085	438
7015108	438
7015592	438
7015592	257
7015720	326
7015741	327
7015962	382
7015962	348
7015979	348
7016239	365
7016249	365
7016304	714
7016304	709
7016304	370
7016354	713
7016354	370
7016365	370
7016533	382
7016553	707
7016553	382
7016809	714
7016809	702
7016826	703
7016989	710
7016990	710
7017008	711
7017017	714
7017017	711
7017035	713
7017040	711
7017040	710
7017040	713
7017060	713
7017062	714
7017062	713
7017075	714
7017148	710
7017148	709
7017148	717
7017258	361
7017258	257
7017258	29
7017638	257
7017638	438
7017638	156
7018058	359
7018058	362
7018095	327
7018095	374
7018549	117
7018549	216
7018549	977
7018853	259
7018853	438
7018867	257
7018867	438
7018918	438
7018920	257
7018920	148
7018920	438
7018938	438
7019326	257
7019346	977
7019346	257
7019394	257
7019550	326
7019592	330
7019828	356
7019884	349
7019884	359
7019907	359
7019928	369
7019928	710
7019928	361
7019928	360
7019971	361
7019971	257
7019971	165
7019977	165
7019977	257
7019977	361
7020041	365
7020093	370
7020177	704
7020177	370
7020177	375
7020177	455
7020223	714
7020223	375
7020246	379
7020363	362
7020363	385
7020590	713
7020590	702
7020590	703
7020603	704
7020675	327
7020675	708
7020705	715
7020705	709
7020709	714
7020709	709
7020724	713
7020724	714
7020724	710
7020729	370
7020729	375
7020729	709
7020729	714
7020729	710
7020738	711
7020747	711
7020762	711
7020766	717
7020766	712
7020789	713
7020792	327
7020792	713
7020810	714
7020818	326
7020818	714
7020836	714
7020871	717
7020873	717
7020891	725
7020893	725
7020958	361
7020958	257
7020958	174
7020958	29
7021891	361
7021891	416
7021891	415
7021999	451
7022443	430
7022559	257
7022559	438
7022655	510
7022919	716
7022919	174
7023023	257
7023089	361
7023089	438
7023089	257
7023248	327
7023280	250
7023280	330
7023457	345
7023471	348
7023697	165
7023697	174
7023697	361
7023702	361
7023702	257
7023702	165
7023745	365
7023797	370
7023811	710
7023811	709
7023811	370
7023844	370
7023867	370
7023874	710
7023874	370
7023886	372
7023936	714
7023936	375
7023945	327
7023945	375
7023968	379
7024048	382
7024074	385
7024091	385
7024324	702
7024324	714
7024324	331
7024324	326
7024377	725
7024377	705
7024439	708
7024441	708
7024479	709
7024484	709
7024511	710
7024518	711
7024542	712
7024547	714
7024547	713
7024555	713
7024565	726
7024565	713
7024575	715
7024575	348
7024575	640
7024575	386
7024575	370
7024575	713
7024664	717
7024695	713
7024695	726
7025129	361
7025129	165
7026376	106
7026376	427
7026376	257
7026376	148
7026376	523
7026441	604
7026441	359
7026441	528
7026562	200
7026670	257
7026700	257
7026707	257
7026883	331
7027015	345
7027057	345
7027057	710
7027057	713
7027059	345
7027232	385
7027232	359
7027289	438
7027289	361
7027289	257
7027460	725
7027460	370
7027490	375
7027677	385
7027766	725
7027766	455
7028020	706
7028020	707
7028097	370
7028097	709
7028124	707
7028124	710
7028129	710
7028144	711
7028149	711
7028149	365
7028149	710
7028149	713
7028171	708
7028171	712
7028179	709
7028179	726
7028179	713
7028194	323
7028194	713
7028205	375
7028205	713
7028209	711
7028209	713
7028239	714
7028299	707
7028299	718
7028332	713
7028332	726
7029307	439
7029723	427
7029962	361
7029962	438
7029978	438
7030040	438
7030430	257
7030432	257
7030460	257
7030479	257
7030482	257
7030482	174
7030482	361
7030483	257
7030485	257
7030488	257
7030676	327
7030714	365
7030714	333
7030868	345
7031155	257
7031155	361
7031159	361
7031159	174
7031159	165
7031203	365
7031221	365
7031441	379
7031563	385
7031580	385
7031881	714
7031881	702
7031885	717
7031885	719
7031885	715
7031885	706
7031885	702
7031896	716
7031896	703
7032017	709
7032020	370
7032020	709
7032035	709
7032042	710
7032050	710
7032055	711
7032055	710
7032076	712
7032076	711
7032116	713
7032134	714
7032149	714
7032215	717
7032217	717
7032239	725
7032392	62
7033197	439
7033708	356
7033708	216
7033708	355
7033708	430
7033734	355
7033734	250
7033734	430
7033739	430
7033882	438
7033911	438
7033923	438
7033930	438
7034320	359
7034320	250
7034380	438
7034380	257
7034390	257
7034394	257
7034399	257
7034402	257
7034544	333
7034544	361
7034544	324
7034555	324
7034623	331
7034732	341
7034749	343
7034827	345
7034833	345
7035107	361
7035220	370
7035249	370
7035274	709
7035274	370
7035322	342
7035322	375
7035331	345
7035331	375
7035365	375
7035487	385
7035757	702
7035785	713
7035785	716
7035785	323
7035785	703
7035794	704
7035871	707
7035891	708
7035963	711
7035963	709
7035984	711
7035987	711
7036005	365
7036005	711
7036005	713
7036007	713
7036025	700
7036025	713
7036053	714
7036055	370
7036055	714
7036061	714
7036063	714
7036071	714
7036086	715
7036122	711
7036122	718
7036217	228
7036217	29
7036573	523
7036573	165
7036712	29
7036712	174
7036712	228
7037115	439
7037119	439
7037458	425
7037458	264
7037790	438
7037804	438
7037845	438
7038138	174
7038207	250
7038316	257
7038324	438
7038324	257
7038480	324
7038505	327
7038508	327
7038512	327
7038513	327
7038515	327
7038671	345
7038687	345
7038688	345
7038689	345
7038920	439
7038920	361
7039018	711
7039018	709
7039018	707
7039018	370
7039047	710
7039047	370
7039054	370
7039061	709
7039061	370
7039106	708
7039106	370
7039106	341
7039106	375
7039263	257
7039263	385
7039265	398
7039265	385
7039288	216
7039288	438
7039288	385
7039404	709
7039404	370
7039404	455
7039412	340
7039412	370
7039412	455
7039763	711
7039794	712
7039798	713
7039824	713
7039824	327
7039839	714
7039877	715
7039909	717
7039916	710
7039916	709
7039916	718
7039922	710
7039922	719
7040012	438
7040012	29
7040934	439
7041357	174
7041357	428
7041736	438
7041736	525
7041993	427
7041993	250
7042009	257
7042077	438
7042077	257
7042082	257
7042084	257
7042106	257
7042259	327
7042274	323
7042274	327
7042308	333
7042436	345
7042461	345
7042702	361
7042712	400
7042712	345
7042712	206
7042712	361
7042727	165
7042727	174
7042727	257
7042727	361
7042729	428
7042729	361
7042729	257
7042729	165
7042890	370
7042910	370
7042917	372
7042926	370
7042926	375
7042932	375
7042942	375
7043021	380
7043049	220
7043049	382
7043124	385
7043392	375
7043392	713
7043392	702
7043405	702
7043583	710
7043583	370
7043608	711
7043654	713
7043667	714
7043697	715
7043706	716
7043719	717
7044767	439
7045073	438
7045073	216
7045259	430
7045260	430
7045260	219
7045407	438
7045408	438
7045428	438
7045452	438
7045468	438
7045720	174
7045720	361
7045720	29
7045752	250
7045890	257
7045890	174
7045890	361
7046062	327
7046162	340
7046517	16
7046517	403
7046517	24
7046517	361
7046528	323
